1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,info,ID
7,9,9,6,8,8,7,2,5,9,6,8,8,6,2,8,no_info,1451
2,3,4,2,2,9,11,3,2,5,9,7,6,10,0,8,no_info,1452
4,5,6,4,5,8,8,5,4,8,6,7,6,9,6,3,no_info,1453
5,5,6,4,4,8,6,6,5,6,7,7,10,6,4,6,no_info,1454
9,12,8,6,4,1,8,4,2,11,12,9,7,10,0,7,no_info,1455
7,11,6,6,3,9,11,5,4,4,6,10,6,10,2,6,no_info,1456
6,10,9,8,4,8,8,3,5,10,4,6,6,9,1,6,no_info,1457
4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1458
4,6,4,4,2,8,7,12,1,6,9,8,8,6,0,8,no_info,1459
7,9,9,6,8,6,7,2,4,9,8,9,8,6,2,8,no_info,1460
6,11,8,8,5,7,8,2,5,10,6,7,5,8,1,7,no_info,1461
8,15,10,8,5,6,8,2,4,13,8,9,6,8,0,7,no_info,1462
2,3,4,2,2,7,6,3,4,9,7,8,6,5,1,8,no_info,1463
1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,no_info,1464
9,12,9,7,6,8,8,4,4,6,9,6,11,8,3,6,no_info,1465
4,4,6,3,3,9,11,3,2,5,9,7,7,11,1,8,no_info,1466
3,1,4,2,3,8,6,6,4,6,7,8,7,5,2,8,no_info,1467
3,2,4,4,3,7,8,5,5,7,7,6,5,9,2,5,no_info,1468
5,8,7,6,4,10,8,2,5,10,2,5,5,9,1,7,no_info,1469
3,4,4,3,2,3,11,2,2,10,10,8,5,10,1,8,no_info,1470
5,9,7,6,5,8,8,6,6,6,6,4,8,10,5,6,no_info,1471
2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,no_info,1472
5,9,7,6,5,11,11,3,2,5,9,7,9,12,2,7,no_info,1473
5,8,7,6,5,8,9,6,5,7,6,5,7,8,3,8,no_info,1474
4,8,6,6,4,5,8,5,1,8,10,8,6,11,0,8,no_info,1475
5,2,6,4,4,8,6,6,4,7,7,8,8,6,2,7,no_info,1476
4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8,no_info,1477
5,8,8,6,4,7,8,3,5,10,6,7,5,8,1,7,no_info,1478
4,5,6,7,4,8,8,4,2,7,8,8,9,9,0,8,no_info,1479
7,11,9,8,9,9,7,2,4,9,6,7,8,6,2,8,no_info,1480
4,8,4,6,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1481
5,5,7,8,4,7,8,5,2,7,8,8,9,9,0,8,no_info,1482
5,5,5,7,4,8,7,12,2,7,9,8,8,6,0,8,no_info,1483
6,9,7,4,4,7,3,3,2,8,4,10,7,3,1,9,no_info,1484
7,10,7,5,4,5,8,1,3,8,10,8,9,11,2,6,no_info,1485
10,12,10,7,5,11,12,6,4,4,7,9,8,12,2,7,no_info,1486
5,7,5,5,4,6,10,5,2,9,6,6,6,12,2,5,no_info,1487
5,10,7,5,4,12,3,5,2,11,1,10,7,2,1,8,no_info,1488
4,7,6,5,8,11,7,3,4,8,4,7,5,5,2,6,no_info,1489
8,9,11,8,12,7,8,5,6,7,6,8,10,7,9,6,no_info,1490
5,8,7,6,5,8,8,4,1,7,9,8,7,11,0,8,no_info,1491
5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7,no_info,1492
5,10,8,8,7,8,6,6,5,6,8,8,8,6,2,7,no_info,1493
5,6,8,4,4,7,6,3,5,9,7,8,7,5,2,8,no_info,1494
4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1495
7,8,10,6,6,9,6,2,5,9,6,8,8,6,2,8,no_info,1496
4,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1497
3,1,4,3,3,8,6,6,4,6,7,8,7,5,2,7,no_info,1498
7,7,7,5,4,2,10,3,3,11,11,8,7,10,2,6,no_info,1499
6,10,5,6,3,7,9,4,5,4,5,10,5,10,2,7,no_info,1500
3,5,5,3,2,5,9,3,4,10,8,8,5,8,0,7,no_info,1501
6,9,8,8,9,7,8,4,4,7,5,7,7,9,6,7,no_info,1502
3,7,3,5,3,8,8,12,1,6,6,8,5,9,0,8,no_info,1503
7,8,7,6,7,4,10,2,3,9,8,8,7,12,2,6,no_info,1504
7,10,7,7,6,4,10,2,3,9,9,8,7,11,2,6,no_info,1505
5,11,8,8,11,10,7,3,4,8,4,7,12,6,7,4,no_info,1506
7,7,10,6,10,8,7,5,5,7,5,8,10,9,8,7,no_info,1507
5,7,7,5,6,6,8,3,4,8,7,9,6,9,5,5,no_info,1508
4,6,7,4,3,9,9,2,5,11,3,5,6,9,2,7,no_info,1509
2,0,2,1,1,7,7,12,1,5,6,8,5,8,0,8,no_info,1510
3,6,5,4,5,7,7,6,4,7,5,8,5,9,6,8,no_info,1511
5,9,7,6,7,7,7,2,4,9,8,9,7,6,2,8,no_info,1512
5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,1513
5,10,7,8,8,7,9,6,4,8,8,7,10,9,4,10,no_info,1514
7,7,7,5,5,4,11,3,3,9,9,7,7,11,2,6,no_info,1515
6,10,9,7,7,10,6,2,5,9,3,6,9,8,2,9,no_info,1516
3,7,5,5,4,7,9,6,4,7,6,7,6,8,3,8,no_info,1517
5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1518
3,8,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1519
5,10,7,8,7,6,11,2,2,7,8,9,7,12,1,8,no_info,1520
6,5,8,8,4,5,8,5,2,7,8,8,9,9,0,8,no_info,1521
5,10,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1522
5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,9,no_info,1523
5,6,8,5,8,9,8,5,4,7,6,7,11,9,7,5,no_info,1524
4,7,6,5,3,7,8,4,1,7,8,8,8,9,0,8,no_info,1525
5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8,no_info,1526
6,8,9,7,11,9,6,5,5,8,6,8,11,12,8,6,no_info,1527
4,5,6,8,4,7,7,4,2,7,8,8,9,9,0,8,no_info,1528
9,13,8,7,4,6,10,4,5,4,5,10,6,10,2,7,no_info,1529
5,11,8,8,8,7,11,2,2,6,8,8,7,12,1,8,no_info,1530
3,4,4,7,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1531
4,7,6,5,5,10,11,2,2,5,9,8,6,12,1,8,no_info,1532
2,3,4,2,2,6,6,4,3,9,9,10,5,6,1,7,no_info,1533
6,7,6,5,4,3,11,2,2,9,9,8,6,11,1,7,no_info,1534
4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,no_info,1535
5,11,8,8,6,7,9,6,5,6,6,7,6,9,1,7,no_info,1536
5,10,6,7,5,7,9,6,4,6,6,6,6,9,2,7,no_info,1537
9,10,9,8,9,6,10,3,3,8,7,6,11,11,4,5,no_info,1538
13,13,12,7,5,1,9,5,3,12,13,9,8,9,0,7,no_info,1539
5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,1540
5,9,7,7,4,5,9,3,4,10,8,8,5,8,1,7,no_info,1541
3,3,4,2,2,7,6,6,4,6,7,8,6,5,2,8,no_info,1542
8,9,10,8,13,6,8,6,5,6,6,8,10,10,9,9,no_info,1543
4,2,5,4,4,9,6,6,4,6,7,6,8,6,2,6,no_info,1544
2,3,4,2,3,7,6,3,4,9,7,8,6,5,1,8,no_info,1545
3,4,5,3,2,9,8,3,5,10,3,5,4,9,1,7,no_info,1546
7,8,7,6,4,2,10,3,4,11,11,9,7,10,1,7,no_info,1547
4,9,6,6,6,11,10,2,3,5,9,7,7,10,1,8,no_info,1548
4,5,5,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1549
5,9,5,6,6,7,6,10,1,7,8,8,8,4,0,8,no_info,1550
3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7,no_info,1551
4,7,7,5,5,4,8,3,4,10,10,10,5,9,2,6,no_info,1552
3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,no_info,1553
7,11,8,6,5,4,7,2,3,8,10,8,10,10,2,5,no_info,1554
6,5,7,4,4,4,11,2,2,9,9,8,7,11,1,6,no_info,1555
4,7,6,5,5,6,8,3,4,8,7,7,5,9,5,3,no_info,1556
3,6,6,4,6,9,4,2,2,8,4,8,8,6,2,7,no_info,1557
1,0,1,1,0,7,7,9,0,6,6,8,4,8,0,8,no_info,1558
4,11,6,8,4,11,8,5,2,6,9,8,8,10,0,8,no_info,1559
4,8,6,6,6,8,10,2,3,6,8,8,7,11,1,8,no_info,1560
6,10,8,8,6,7,8,6,6,6,6,4,9,10,5,6,no_info,1561
6,8,6,6,7,7,10,4,3,9,6,6,8,10,4,5,no_info,1562
5,11,8,8,8,4,12,2,2,8,9,9,7,13,2,8,no_info,1563
3,4,4,3,3,7,6,6,4,6,7,9,6,5,2,8,no_info,1564
6,11,9,8,8,7,9,5,1,7,9,8,9,10,1,7,no_info,1565
6,8,9,6,4,8,8,2,6,10,5,6,6,9,1,7,no_info,1566
7,9,7,5,3,3,9,3,2,8,11,9,10,11,0,7,no_info,1567
7,11,10,8,15,10,8,5,3,7,7,8,13,10,4,6,no_info,1568
3,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1569
6,11,9,8,6,11,8,2,5,10,2,4,7,10,2,8,no_info,1570
7,9,10,6,6,10,5,2,6,9,4,7,8,6,2,8,no_info,1571
6,5,7,8,4,8,7,13,2,6,9,8,9,6,0,8,no_info,1572
5,4,6,3,3,4,11,3,2,9,9,7,7,11,1,6,no_info,1573
7,7,7,5,6,5,10,3,3,9,7,7,8,10,3,5,no_info,1574
8,10,8,8,8,6,11,3,3,9,7,7,10,12,4,5,no_info,1575
10,15,11,8,7,7,8,2,4,6,9,6,11,9,3,5,no_info,1576
4,9,6,6,7,7,8,6,4,7,6,8,6,9,7,6,no_info,1577
8,9,8,6,6,2,12,2,2,10,10,8,7,11,1,7,no_info,1578
2,4,4,3,2,7,8,3,4,10,6,7,5,9,0,7,no_info,1579
7,11,10,8,4,9,7,5,2,6,8,8,9,9,0,8,no_info,1580
5,8,5,6,5,5,10,3,3,9,7,7,7,11,2,5,no_info,1581
4,8,6,6,7,7,8,6,4,6,6,8,6,9,7,10,no_info,1582
4,6,5,4,4,7,6,7,2,7,7,8,6,8,5,10,no_info,1583
7,13,8,8,5,6,3,3,2,8,4,10,7,2,2,8,no_info,1584
6,10,7,5,4,9,3,2,2,9,4,9,8,2,2,9,no_info,1585
3,3,4,2,2,9,6,6,4,6,7,6,6,5,2,6,no_info,1586
5,6,8,4,5,9,6,3,5,9,5,7,8,6,2,8,no_info,1587
5,8,6,6,5,8,5,11,0,7,9,8,9,6,2,7,no_info,1588
4,9,7,6,5,8,10,2,3,6,9,8,7,11,1,8,no_info,1589
5,9,6,4,3,5,8,2,3,7,9,8,9,11,2,6,no_info,1590
2,1,3,2,1,7,7,13,1,5,6,8,5,8,0,8,no_info,1591
3,1,4,3,3,10,11,3,2,5,9,7,6,11,0,8,no_info,1592
3,3,5,2,2,8,6,2,4,9,6,8,7,6,2,8,no_info,1593
4,4,4,6,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1594
4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8,no_info,1595
4,3,5,2,3,4,11,3,2,9,9,7,6,11,1,7,no_info,1596
5,7,5,5,4,3,11,2,2,10,9,7,5,11,1,7,no_info,1597
9,13,7,7,3,5,9,4,6,3,4,11,6,10,2,7,no_info,1598
7,12,8,7,4,12,2,4,3,12,1,8,6,3,1,9,no_info,1599
4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7,no_info,1600
5,9,7,7,4,6,8,5,2,7,8,8,9,10,0,8,no_info,1601
7,9,11,7,6,9,6,2,5,9,5,7,11,7,2,8,no_info,1602
12,12,11,7,5,6,11,2,3,7,11,7,9,12,1,7,no_info,1603
4,8,4,6,5,8,5,10,0,6,9,8,7,5,1,6,no_info,1604
2,1,3,2,2,10,11,3,2,5,9,7,5,11,0,8,no_info,1605
2,1,2,2,1,7,8,4,0,7,8,8,6,10,0,8,no_info,1606
3,6,6,4,7,6,5,3,1,6,5,8,7,7,2,8,no_info,1607
4,3,6,5,3,7,8,4,1,7,8,8,8,9,0,8,no_info,1608
3,5,5,3,2,8,8,2,5,10,4,6,5,8,1,7,no_info,1609
5,9,7,4,4,6,4,3,2,8,4,10,7,3,1,8,no_info,1610
2,3,4,2,2,7,7,3,3,9,8,8,5,5,1,7,no_info,1611
7,9,10,6,8,5,7,3,5,9,9,9,10,6,3,8,no_info,1612
4,4,5,3,3,5,11,4,2,9,8,7,6,12,2,6,no_info,1613
4,4,5,3,3,6,11,3,2,7,9,8,7,11,1,8,no_info,1614
6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4,no_info,1615
4,9,4,6,4,8,7,12,1,6,6,7,6,8,0,9,no_info,1616
5,5,7,4,4,7,11,3,2,6,9,8,8,11,0,8,no_info,1617
3,6,3,4,3,8,8,12,1,6,6,8,5,8,0,8,no_info,1618
7,8,10,7,11,8,8,4,3,6,6,7,12,7,6,7,no_info,1619
7,9,7,6,5,4,10,3,3,9,8,7,7,11,2,6,no_info,1620
6,5,7,4,4,3,11,2,3,10,10,8,7,11,1,7,no_info,1621
3,1,4,2,3,7,6,6,5,6,7,7,8,6,2,7,no_info,1622
6,10,9,8,7,7,7,2,5,9,8,8,9,7,3,8,no_info,1623
3,6,5,4,2,4,8,5,1,7,8,8,8,10,0,8,no_info,1624
3,6,5,4,4,11,5,3,4,9,3,6,7,6,2,8,no_info,1625
3,3,4,1,2,5,11,3,2,9,9,7,6,11,1,6,no_info,1626
5,8,5,6,4,8,7,13,1,6,6,7,6,8,1,10,no_info,1627
4,5,5,4,3,7,9,5,5,7,7,6,5,9,2,5,no_info,1628
4,10,7,8,6,7,8,4,1,7,9,8,7,11,0,8,no_info,1629
4,6,5,4,2,8,7,12,1,7,9,8,8,6,0,8,no_info,1630
4,7,6,5,3,9,7,3,4,10,5,6,5,8,1,7,no_info,1631
6,9,8,8,11,7,7,4,4,6,6,8,11,8,5,5,no_info,1632
4,3,5,2,2,5,11,3,2,9,9,7,6,11,1,6,no_info,1633
6,11,8,8,5,9,7,3,5,10,4,6,6,8,1,7,no_info,1634
11,14,9,8,4,10,12,6,4,4,6,10,5,11,2,5,no_info,1635
7,9,8,4,3,5,9,3,4,13,9,9,5,8,0,8,no_info,1636
3,4,4,3,2,7,11,2,2,6,9,8,6,11,0,8,no_info,1637
4,7,5,5,3,8,7,12,1,6,9,8,8,6,0,8,no_info,1638
4,9,6,7,4,7,8,6,5,7,6,6,6,9,2,5,no_info,1639
4,8,6,6,5,7,6,8,5,6,4,7,3,7,3,8,no_info,1640
4,10,6,7,5,6,10,5,3,7,7,9,5,9,1,8,no_info,1641
5,7,8,5,6,3,7,4,5,11,11,10,5,8,2,6,no_info,1642
1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,no_info,1643
5,7,7,5,3,7,7,3,4,10,7,8,5,8,0,7,no_info,1644
3,4,5,3,3,9,11,3,2,5,9,7,6,10,0,8,no_info,1645
5,5,7,7,4,8,8,5,2,7,8,8,9,9,0,8,no_info,1646
4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1647
3,4,4,3,3,4,10,4,2,9,8,7,5,11,1,6,no_info,1648
5,7,7,6,9,7,6,4,5,7,5,8,9,9,7,8,no_info,1649
6,7,8,5,4,4,11,3,4,10,10,9,5,8,1,8,no_info,1650
5,9,7,6,7,6,8,3,4,8,7,8,6,9,5,4,no_info,1651
8,13,10,8,5,5,8,2,4,12,7,9,6,8,0,7,no_info,1652
7,11,7,8,8,4,10,2,3,9,8,7,7,11,2,6,no_info,1653
3,7,4,5,5,8,7,6,3,7,5,8,5,9,5,8,no_info,1654
10,10,10,5,4,8,10,4,2,5,10,7,10,12,2,6,no_info,1655
8,10,8,6,5,4,9,5,4,4,3,12,9,10,2,8,no_info,1656
6,11,9,8,5,3,10,3,4,10,11,10,5,7,1,7,no_info,1657
4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1658
1,0,2,1,1,7,8,4,0,7,8,8,5,10,0,8,no_info,1659
10,15,12,8,5,10,6,4,4,13,2,7,7,7,0,6,no_info,1660
5,5,6,4,5,7,9,5,4,7,4,8,6,9,4,6,no_info,1661
5,7,5,5,4,6,10,4,3,8,7,6,6,12,3,6,no_info,1662
7,8,9,7,11,7,8,5,5,6,5,8,10,10,9,7,no_info,1663
9,11,9,6,5,1,10,3,4,11,12,9,8,11,1,5,no_info,1664
4,7,6,5,4,12,7,3,5,10,0,4,5,9,1,7,no_info,1665
8,11,8,8,7,6,10,4,3,8,7,6,11,12,4,4,no_info,1666
5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7,no_info,1667
7,9,10,7,8,12,5,3,5,9,2,5,10,5,2,8,no_info,1668
12,14,12,8,5,1,10,4,2,11,12,9,8,10,0,7,no_info,1669
5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1670
3,6,5,4,5,10,5,2,2,8,4,8,5,7,2,6,no_info,1671
6,9,5,4,2,6,9,4,5,4,4,10,5,10,2,8,no_info,1672
2,1,3,2,1,8,6,10,1,6,9,8,7,5,0,8,no_info,1673
3,5,6,4,4,9,6,2,4,9,4,6,8,5,2,8,no_info,1674
3,4,5,3,3,8,6,3,4,9,6,8,6,5,2,8,no_info,1675
4,9,6,7,9,8,7,5,1,7,6,8,10,11,3,9,no_info,1676
5,7,8,5,4,11,7,3,5,11,0,4,5,9,1,7,no_info,1677
3,3,4,1,2,3,11,3,2,10,10,8,5,11,0,7,no_info,1678
4,10,4,8,5,8,7,12,1,6,6,7,6,8,1,10,no_info,1679
3,1,5,1,2,6,11,3,2,7,9,9,6,11,0,8,no_info,1680
5,9,7,6,6,4,7,3,4,10,10,10,7,5,2,7,no_info,1681
5,11,9,8,12,7,5,3,2,7,5,8,14,6,4,7,no_info,1682
4,7,6,5,3,8,7,7,6,6,6,4,6,9,2,5,no_info,1683
2,2,3,3,2,7,8,5,5,7,6,6,5,9,2,5,no_info,1684
4,7,6,5,4,11,7,3,5,10,1,4,5,9,1,7,no_info,1685
6,11,9,8,6,7,9,2,4,9,6,7,6,8,1,8,no_info,1686
7,8,9,7,10,8,8,4,4,7,6,7,10,9,6,3,no_info,1687
5,9,5,6,3,7,7,12,2,8,9,8,8,6,0,8,no_info,1688
3,4,4,3,3,5,11,2,2,8,9,9,6,11,0,8,no_info,1689
5,10,7,7,4,10,7,3,5,10,2,5,6,9,1,7,no_info,1690
2,0,2,1,1,7,8,3,0,7,8,8,6,10,0,8,no_info,1691
5,8,6,6,3,8,7,12,2,6,9,8,9,6,0,8,no_info,1692
9,10,9,5,4,6,11,2,3,8,10,7,8,12,1,7,no_info,1693
10,13,12,7,5,3,11,6,3,14,12,9,6,9,0,8,no_info,1694
8,14,9,8,4,4,10,6,4,14,12,9,6,9,0,9,no_info,1695
5,9,6,7,6,8,6,6,5,6,7,8,8,6,2,7,no_info,1696
10,12,10,7,5,2,8,3,3,10,11,9,9,10,1,6,no_info,1697
2,5,4,4,2,7,9,2,4,10,6,7,5,8,1,7,no_info,1698
7,8,7,6,6,5,11,3,3,9,7,7,8,11,3,5,no_info,1699
2,4,4,3,2,8,8,2,4,10,5,6,4,9,1,6,no_info,1700
10,14,10,8,5,9,11,6,5,4,6,9,10,11,2,7,no_info,1701
5,11,8,8,7,10,10,3,3,5,9,7,8,10,1,8,no_info,1702
6,10,8,7,5,11,8,3,6,10,0,3,5,9,1,7,no_info,1703
3,1,4,2,2,8,11,2,2,6,9,8,6,11,0,7,no_info,1704
5,9,7,6,4,7,8,6,6,7,7,6,6,10,2,5,no_info,1705
5,7,8,5,3,7,8,3,5,10,7,7,5,7,1,8,no_info,1706
5,8,7,6,3,10,7,3,5,10,2,5,5,8,1,7,no_info,1707
9,12,9,7,4,6,10,1,3,7,10,7,8,12,1,6,no_info,1708
6,9,6,4,4,5,8,2,3,8,9,7,9,10,2,5,no_info,1709
4,7,7,5,7,9,6,2,2,8,4,7,7,5,2,6,no_info,1710
5,10,8,8,6,6,6,3,4,9,9,9,8,5,2,7,no_info,1711
5,9,6,7,4,7,9,5,5,7,6,7,6,9,2,6,no_info,1712
4,5,7,3,4,8,7,3,4,9,6,7,8,6,2,7,no_info,1713
7,10,7,8,6,4,10,3,2,9,8,7,7,12,2,5,no_info,1714
8,12,7,6,3,7,10,4,6,3,5,9,5,9,2,7,no_info,1715
8,9,12,8,12,8,9,4,4,7,6,7,12,7,7,3,no_info,1716
3,6,4,4,3,7,9,6,4,7,6,6,5,9,1,6,no_info,1717
5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7,no_info,1718
4,10,6,8,4,8,8,4,2,7,8,8,8,9,0,8,no_info,1719
2,0,2,1,1,7,7,12,1,5,6,8,5,8,0,8,no_info,1720
3,9,5,6,3,4,8,5,1,7,8,8,8,10,0,8,no_info,1721
5,9,8,7,7,6,11,2,2,7,8,8,8,11,1,8,no_info,1722
5,8,7,6,4,7,8,6,5,7,6,5,7,11,3,5,no_info,1723
7,12,7,7,4,1,9,2,3,9,11,9,8,10,1,6,no_info,1724
6,6,7,4,4,6,11,4,2,8,7,6,9,12,2,5,no_info,1725
10,11,10,8,6,2,11,2,3,10,11,9,8,10,2,6,no_info,1726
5,11,8,8,4,10,8,5,2,7,9,8,9,9,0,8,no_info,1727
3,4,5,3,2,8,8,3,5,10,4,6,5,9,1,6,no_info,1728
8,9,11,8,13,8,7,5,5,7,6,7,13,9,8,2,no_info,1729
6,11,7,8,6,8,7,13,1,6,6,7,7,7,1,10,no_info,1730
4,9,5,6,4,7,8,6,5,7,6,6,6,9,1,6,no_info,1731
4,7,5,5,4,7,6,7,5,6,4,7,3,7,3,7,no_info,1732
6,7,6,5,5,3,11,2,2,10,10,8,6,11,2,7,no_info,1733
5,5,7,5,7,7,8,5,5,7,5,8,9,8,8,6,no_info,1734
11,15,14,8,5,10,5,4,4,14,1,7,6,6,0,7,no_info,1735
2,4,2,2,2,7,8,5,4,7,6,6,5,9,1,5,no_info,1736
4,4,7,3,3,7,7,3,5,9,7,8,9,7,2,7,no_info,1737
3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,1738
3,1,4,2,2,5,11,3,2,8,9,9,6,11,0,8,no_info,1739
7,9,7,4,4,5,8,2,4,8,10,8,10,10,2,6,no_info,1740
5,9,7,7,6,5,11,2,2,7,8,9,7,12,1,8,no_info,1741
3,7,5,5,3,7,8,6,4,7,6,7,5,9,1,6,no_info,1742
4,9,6,7,6,7,5,6,2,7,7,8,6,8,4,8,no_info,1743
3,7,5,5,5,7,9,6,3,7,7,9,5,9,5,10,no_info,1744
5,11,5,8,5,7,7,13,1,6,6,8,6,9,1,6,no_info,1745
3,2,5,3,3,8,11,3,2,6,9,8,7,11,0,8,no_info,1746
4,2,6,3,3,7,11,3,2,7,9,8,8,10,1,8,no_info,1747
8,11,8,6,5,8,8,4,4,6,9,6,10,10,3,6,no_info,1748
5,10,8,8,8,8,11,2,3,6,8,8,8,10,1,8,no_info,1749
5,10,5,8,4,8,7,12,2,6,9,8,8,6,0,8,no_info,1750
8,9,8,7,6,5,10,3,3,9,7,7,10,12,3,4,no_info,1751
4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,no_info,1752
4,5,5,4,3,7,8,5,5,7,7,6,6,9,2,5,no_info,1753
6,10,7,5,4,13,2,5,2,12,1,9,6,3,1,8,no_info,1754
4,4,5,3,3,4,10,2,2,9,9,7,6,11,1,7,no_info,1755
2,1,3,1,1,7,8,4,0,7,8,8,7,9,0,8,no_info,1756
6,6,9,6,9,9,8,5,4,7,6,7,11,9,6,3,no_info,1757
4,9,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,1758
3,4,5,3,3,10,6,3,4,9,4,7,6,5,1,8,no_info,1759
6,7,6,5,4,7,11,4,2,8,7,6,7,12,3,6,no_info,1760
12,12,12,6,6,8,10,6,4,5,5,10,11,13,2,7,no_info,1761
5,10,8,7,7,9,6,2,4,8,5,7,7,6,2,8,no_info,1762
5,9,8,7,8,7,8,4,5,7,6,7,6,8,7,5,no_info,1763
4,10,7,7,5,5,10,2,3,7,9,9,8,11,1,8,no_info,1764
11,13,9,7,4,5,9,5,6,3,3,12,6,11,2,7,no_info,1765
5,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8,no_info,1766
7,7,7,5,6,4,10,2,3,10,9,8,7,11,2,6,no_info,1767
5,8,8,6,5,3,7,4,5,11,12,11,5,8,2,7,no_info,1768
2,2,3,3,2,7,8,5,4,7,6,7,4,8,1,7,no_info,1769
5,11,7,8,9,8,7,6,3,5,8,8,9,8,6,2,no_info,1770
3,3,5,5,3,5,8,5,1,7,8,8,8,10,0,8,no_info,1771
8,8,11,7,11,6,8,6,6,6,6,7,10,9,9,9,no_info,1772
3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,1773
6,7,9,5,6,5,7,3,4,10,10,10,10,6,4,8,no_info,1774
6,8,8,7,10,8,7,4,4,7,6,7,11,8,5,5,no_info,1775
3,6,3,4,2,7,7,13,1,5,6,8,5,8,0,8,no_info,1776
4,8,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,1777
3,3,4,2,2,4,11,3,2,9,9,7,6,11,1,7,no_info,1778
9,9,13,8,14,6,6,5,4,6,5,8,15,11,7,9,no_info,1779
4,7,5,5,4,7,7,7,5,8,6,6,3,7,3,8,no_info,1780
7,11,11,8,8,4,7,4,5,10,11,11,9,7,4,8,no_info,1781
6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1782
8,8,8,6,6,3,11,2,3,10,9,8,7,11,2,6,no_info,1783
5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9,no_info,1784
1,0,1,0,0,8,8,3,0,7,8,8,3,9,0,8,no_info,1785
5,5,5,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,1786
4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1787
3,7,4,5,3,7,7,11,1,7,9,8,8,6,0,8,no_info,1788
4,7,4,5,2,7,7,14,2,5,6,8,6,8,0,8,no_info,1789
6,11,9,8,11,7,8,6,4,7,6,8,6,9,9,8,no_info,1790
7,12,7,6,5,4,8,1,3,8,9,8,9,10,2,5,no_info,1791
5,6,7,4,5,11,6,3,4,9,2,6,7,6,2,8,no_info,1792
4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7,no_info,1793
6,11,9,8,14,9,7,5,2,7,6,8,14,11,3,6,no_info,1794
9,10,9,7,9,4,10,2,3,9,8,8,8,11,2,6,no_info,1795
5,9,7,7,7,8,5,7,2,6,7,8,7,7,5,3,no_info,1796
4,7,6,5,3,9,8,5,1,7,8,8,8,9,0,8,no_info,1797
5,7,5,5,5,4,9,2,3,9,8,8,6,11,2,6,no_info,1798
7,9,6,5,2,5,9,4,6,3,3,10,5,9,2,7,no_info,1799
7,10,9,9,9,8,9,4,4,7,4,7,9,6,7,6,no_info,1800
5,5,6,3,4,4,11,3,2,9,9,8,7,11,1,7,no_info,1801
4,4,6,6,3,11,8,5,1,6,8,8,8,9,0,8,no_info,1802
11,15,10,8,6,8,11,5,5,4,5,9,9,9,2,7,no_info,1803
6,8,6,6,5,4,10,3,3,9,8,7,7,11,2,6,no_info,1804
4,7,4,5,3,8,7,12,1,6,9,8,8,6,0,8,no_info,1805
3,5,5,3,2,5,9,2,4,11,8,8,5,8,0,7,no_info,1806
6,10,9,7,6,11,6,2,5,9,3,6,9,8,2,9,no_info,1807
4,7,5,5,4,9,6,6,5,6,8,6,8,5,2,7,no_info,1808
