0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,titok,info,ID
M,3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7,ok,no_info,1284
N,6,11,8,8,9,6,7,3,4,8,8,9,8,9,7,5,ok,no_info,1285
N,5,9,7,6,6,7,7,6,6,7,5,8,6,7,3,7,ok,no_info,1286
N,7,10,10,8,5,9,9,3,6,10,3,4,6,9,1,7,ok,no_info,1287
M,4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6,ok,no_info,1288
N,2,3,2,1,1,7,8,5,4,7,6,7,4,9,1,6,ok,no_info,1289
W,6,7,6,5,4,3,10,2,3,10,10,8,6,11,2,6,ok,no_info,1290
W,6,7,6,5,4,5,10,3,3,9,8,7,7,12,2,5,ok,no_info,1291
W,8,11,8,8,6,3,10,2,3,9,9,8,8,11,2,5,ok,no_info,1292
N,3,2,4,3,2,7,8,5,4,7,7,6,5,9,2,5,ok,no_info,1293
W,7,11,10,9,15,8,8,6,2,7,7,8,14,10,5,8,ok,no_info,1294
N,6,11,8,8,7,7,7,8,5,7,6,7,6,7,3,9,ok,no_info,1295
N,4,7,4,5,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1296
W,5,10,7,7,7,7,7,6,2,7,8,8,6,8,4,10,ok,no_info,1297
N,7,11,6,6,3,8,11,5,6,4,5,9,5,8,2,7,ok,no_info,1298
M,3,4,5,3,3,5,6,3,4,9,9,10,7,5,2,8,ok,no_info,1299
W,6,10,9,8,6,10,8,5,1,5,9,7,10,12,2,5,ok,no_info,1300
M,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,ok,no_info,1301
M,2,1,3,2,2,8,6,6,3,6,7,7,6,5,1,7,ok,no_info,1302
N,3,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6,ok,no_info,1303
N,7,9,9,5,3,8,6,3,4,13,6,8,6,8,0,8,ok,no_info,1304
N,5,9,7,7,5,7,9,6,5,7,6,7,6,9,2,6,ok,no_info,1305
W,5,9,6,4,4,7,9,2,3,7,8,6,8,11,2,7,ok,no_info,1306
W,6,9,6,6,4,4,10,2,3,9,9,8,7,11,2,6,ok,no_info,1307
N,2,2,3,3,2,7,8,5,4,7,6,6,5,9,2,5,ok,no_info,1308
M,2,1,2,1,1,8,6,10,0,6,9,8,6,6,0,8,ok,no_info,1309
W,6,7,6,5,6,7,10,4,3,8,6,6,9,11,4,6,ok,no_info,1310
N,6,9,9,7,5,7,9,2,5,9,6,7,6,8,1,7,ok,no_info,1311
W,4,7,6,5,6,7,7,6,2,7,8,8,6,8,4,8,ok,no_info,1312
N,5,10,6,8,6,7,7,6,7,7,6,8,6,8,3,7,ok,no_info,1313
M,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8,ok,no_info,1314
M,4,2,5,3,4,6,6,6,5,7,7,10,8,6,2,8,ok,no_info,1315
N,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1316
W,4,10,7,8,6,7,10,2,3,6,9,8,8,11,1,8,ok,no_info,1317
N,4,8,6,6,3,4,9,4,4,10,10,9,5,8,1,7,ok,no_info,1318
N,5,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1319
N,7,10,10,8,5,4,10,4,4,11,11,10,6,8,1,7,ok,no_info,1320
W,6,11,9,9,4,9,7,5,2,7,8,8,9,9,0,8,ok,no_info,1321
M,13,14,13,8,6,5,9,5,7,4,3,11,9,9,2,8,ok,no_info,1322
M,7,9,10,7,12,10,7,4,5,9,4,6,10,6,5,5,ok,no_info,1323
M,4,5,7,3,4,9,6,3,5,9,4,7,9,7,2,8,ok,no_info,1324
M,7,7,10,6,11,9,7,5,5,7,6,7,11,9,7,3,ok,no_info,1325
N,3,3,4,4,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1326
W,7,11,10,9,7,10,11,3,3,5,9,7,10,13,1,7,ok,no_info,1327
N,3,6,4,4,3,7,9,6,4,7,6,7,5,9,1,7,ok,no_info,1328
N,2,4,3,2,2,7,8,5,4,7,6,6,4,8,1,6,ok,no_info,1329
W,7,10,10,8,7,5,8,4,1,7,9,8,8,10,0,7,ok,no_info,1330
W,4,5,6,5,7,7,7,5,5,6,6,8,9,9,8,8,ok,no_info,1331
N,2,3,3,1,1,7,9,5,5,8,7,6,5,9,1,6,ok,no_info,1332
W,3,8,5,6,5,9,11,2,2,5,8,8,6,11,1,8,ok,no_info,1333
N,6,10,9,8,5,10,8,3,6,10,2,4,5,9,1,7,ok,no_info,1334
N,2,3,4,2,2,6,8,3,3,10,7,8,4,8,0,7,ok,no_info,1335
W,4,2,6,4,4,8,11,2,2,6,9,8,7,11,1,8,ok,no_info,1336
M,5,6,8,4,5,7,6,2,5,9,7,8,8,6,2,8,ok,no_info,1337
M,2,3,4,2,2,6,7,3,4,9,9,9,5,5,1,7,ok,no_info,1338
M,3,3,4,2,3,6,6,6,4,7,7,10,7,5,2,9,ok,no_info,1339
M,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,ok,no_info,1340
W,3,1,3,2,1,7,8,4,1,7,8,8,7,10,0,8,ok,no_info,1341
W,5,7,5,5,4,4,10,3,2,9,8,7,6,11,2,6,ok,no_info,1342
W,4,6,5,4,2,11,8,5,1,6,9,8,8,10,0,8,ok,no_info,1343
M,3,3,4,2,3,8,6,7,4,7,7,8,7,5,1,8,ok,no_info,1344
M,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,ok,no_info,1345
W,2,0,2,1,1,7,8,3,0,7,8,8,6,9,0,8,ok,no_info,1346
W,6,9,8,7,6,8,8,4,1,7,9,8,8,10,0,8,ok,no_info,1347
N,5,6,7,4,3,5,9,3,5,11,9,9,5,8,1,7,ok,no_info,1348
M,3,3,4,2,3,9,6,6,4,6,7,6,7,6,2,6,ok,no_info,1349
W,3,6,5,4,2,6,8,4,1,7,8,8,8,9,0,8,ok,no_info,1350
N,3,2,4,3,2,7,8,5,4,7,6,7,5,9,2,6,ok,no_info,1351
N,3,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1352
W,4,9,6,7,4,6,8,4,2,7,8,8,8,10,0,8,ok,no_info,1353
N,5,7,7,5,4,7,9,2,4,10,5,6,5,9,1,7,ok,no_info,1354
W,7,11,10,8,7,7,11,2,3,6,9,8,12,11,2,7,ok,no_info,1355
M,2,3,3,2,2,8,7,5,4,6,7,8,5,6,1,7,ok,no_info,1356
W,6,8,8,6,7,8,6,6,2,7,7,8,6,8,4,7,ok,no_info,1357
W,6,5,7,4,4,6,10,4,3,8,7,7,9,11,3,5,ok,no_info,1358
N,5,9,8,7,4,10,6,3,5,10,2,5,6,9,1,7,ok,no_info,1359
M,5,10,7,8,7,8,6,5,5,6,8,7,8,6,2,7,ok,no_info,1360
W,5,6,5,4,4,2,11,2,3,10,10,8,5,11,1,7,ok,no_info,1361
M,3,4,5,2,3,9,6,3,4,9,4,6,8,6,2,8,ok,no_info,1362
W,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,ok,no_info,1363
M,3,5,6,4,4,5,6,3,4,10,10,10,6,5,2,7,ok,no_info,1364
W,9,9,9,7,8,4,11,2,2,9,8,7,7,12,2,6,ok,no_info,1365
M,2,1,3,3,3,7,6,7,3,7,7,10,6,5,1,9,ok,no_info,1366
W,6,9,6,4,3,3,9,2,2,9,11,8,7,11,0,7,ok,no_info,1367
N,3,5,4,3,3,7,8,5,4,7,7,7,5,9,2,6,ok,no_info,1368
W,1,0,2,0,0,8,8,3,0,7,8,8,4,10,0,8,ok,no_info,1369
N,3,5,5,3,2,7,8,2,4,10,6,6,5,8,0,7,ok,no_info,1370
M,3,6,4,4,3,7,5,10,1,7,8,8,7,5,0,9,ok,no_info,1371
W,4,9,7,7,6,7,8,4,1,7,9,8,7,11,0,8,ok,no_info,1372
W,2,1,2,1,1,8,8,4,0,7,8,8,6,10,0,8,ok,no_info,1373
M,4,6,5,4,2,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,1374
W,5,6,5,4,4,4,10,3,2,9,9,7,6,11,2,6,ok,no_info,1375
N,9,15,7,8,4,6,9,4,5,4,5,11,6,11,2,7,ok,no_info,1376
N,5,8,8,6,4,4,10,4,4,10,11,9,6,8,1,7,ok,no_info,1377
M,11,12,11,7,6,6,9,5,4,4,4,11,11,14,3,8,ok,no_info,1378
M,4,6,7,4,6,12,3,3,1,10,4,9,8,6,2,8,ok,no_info,1379
M,5,11,6,9,4,8,7,12,2,6,9,8,9,6,0,8,ok,no_info,1380
N,5,9,7,6,4,9,7,3,5,10,4,6,5,9,1,7,ok,no_info,1381
M,6,9,8,8,10,8,7,4,3,7,6,7,10,8,6,5,ok,no_info,1382
W,5,6,5,4,4,5,11,3,2,9,8,7,6,12,2,7,ok,no_info,1383
M,9,13,10,8,6,11,11,7,3,4,7,9,9,13,3,6,ok,no_info,1384
W,8,10,8,5,3,6,10,2,2,8,10,7,8,12,1,7,ok,no_info,1385
W,7,9,7,7,6,2,11,2,3,10,10,8,6,11,2,7,ok,no_info,1386
W,6,10,6,7,6,3,10,2,3,10,10,8,6,11,2,6,ok,no_info,1387
N,3,6,5,4,3,6,9,6,4,8,7,8,5,8,1,7,ok,no_info,1388
N,6,11,8,8,5,10,8,3,5,9,3,5,6,9,1,7,ok,no_info,1389
M,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,ok,no_info,1390
W,9,11,8,8,7,5,10,4,3,9,8,7,9,11,3,5,ok,no_info,1391
W,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,ok,no_info,1392
M,5,8,7,6,6,8,7,2,4,9,7,8,7,6,2,8,ok,no_info,1393
N,5,8,7,6,4,9,7,6,6,6,6,4,6,9,2,5,ok,no_info,1394
N,6,11,8,8,6,8,7,9,5,6,4,4,4,8,4,9,ok,no_info,1395
W,11,15,12,9,8,7,8,3,4,7,9,7,12,9,3,5,ok,no_info,1396
M,7,8,9,6,6,10,5,3,5,9,3,6,10,6,2,9,ok,no_info,1397
W,4,7,6,5,3,5,8,5,1,7,8,8,8,9,0,8,ok,no_info,1398
N,7,11,10,8,12,8,7,4,5,7,6,6,8,10,10,5,ok,no_info,1399
M,4,8,7,6,8,11,5,3,2,9,4,8,8,6,3,7,ok,no_info,1400
N,4,4,4,3,2,7,9,5,4,7,6,7,5,9,2,7,ok,no_info,1401
W,4,2,6,4,4,7,11,2,2,6,9,8,7,11,1,8,ok,no_info,1402
N,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1403
W,8,9,8,5,3,3,11,2,3,11,11,8,7,11,0,7,ok,no_info,1404
N,4,10,5,8,5,8,7,12,1,6,6,8,5,8,0,9,ok,no_info,1405
M,5,8,7,6,8,8,7,6,5,6,7,8,8,6,2,7,ok,no_info,1406
N,5,9,7,7,6,6,7,7,6,7,5,8,6,7,3,7,ok,no_info,1407
W,10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5,ok,no_info,1408
N,2,3,2,1,1,7,8,6,4,7,6,7,4,8,1,7,ok,no_info,1409
M,5,10,7,5,4,12,2,2,2,10,3,9,5,4,1,9,ok,no_info,1410
W,4,7,6,5,3,6,8,5,1,7,8,8,8,9,0,8,ok,no_info,1411
M,5,8,8,6,5,5,7,3,4,10,9,10,8,6,3,8,ok,no_info,1412
N,10,13,9,7,4,7,10,5,5,3,5,11,6,11,3,6,ok,no_info,1413
N,5,5,7,4,6,7,9,4,4,6,4,8,7,7,5,7,ok,no_info,1414
W,4,4,5,3,3,4,11,3,2,9,9,7,6,11,1,7,ok,no_info,1415
N,7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4,ok,no_info,1416
N,8,10,11,8,5,9,7,3,6,10,4,6,7,9,2,7,ok,no_info,1417
N,5,9,6,7,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1418
N,4,7,6,5,6,9,6,4,5,7,5,6,7,11,6,5,ok,no_info,1419
W,8,8,8,6,5,2,10,2,3,11,11,9,7,10,1,7,ok,no_info,1420
N,3,7,5,5,5,5,8,4,3,9,10,10,5,8,4,5,ok,no_info,1421
M,6,9,8,8,10,6,8,4,3,7,5,8,10,8,5,6,ok,no_info,1422
W,8,12,9,7,5,1,8,2,3,9,11,9,9,9,1,6,ok,no_info,1423
M,15,15,15,8,7,9,11,6,4,4,6,10,11,13,2,6,ok,no_info,1424
N,2,1,2,2,1,7,9,5,4,7,6,7,4,8,1,6,ok,no_info,1425
W,3,6,5,4,5,8,9,5,4,5,9,9,5,8,2,7,ok,no_info,1426
W,10,13,10,8,5,5,9,2,2,7,10,7,9,12,1,6,ok,no_info,1427
M,3,3,5,2,3,7,6,3,4,9,7,9,7,5,1,8,ok,no_info,1428
M,2,3,3,2,2,7,6,6,3,7,7,8,5,5,1,8,ok,no_info,1429
N,5,8,7,6,5,7,6,10,5,6,4,5,4,7,4,9,ok,no_info,1430
M,5,8,5,6,3,7,7,12,2,7,9,8,8,6,0,8,ok,no_info,1431
W,5,7,5,5,5,6,10,4,2,9,7,7,6,11,2,6,ok,no_info,1432
W,4,4,6,3,3,7,11,3,2,6,9,8,8,11,1,8,ok,no_info,1433
W,7,11,10,8,15,10,5,5,2,7,6,7,12,10,3,4,ok,no_info,1434
N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,ok,no_info,1435
M,3,2,5,3,3,7,6,6,5,6,7,7,8,6,2,7,ok,no_info,1436
W,4,8,6,6,3,8,8,4,1,7,8,8,8,9,0,8,ok,no_info,1437
W,5,10,8,8,13,9,5,5,2,7,6,8,11,10,4,8,ok,no_info,1438
W,3,1,5,3,3,7,11,2,2,7,9,8,7,11,0,8,ok,no_info,1439
N,2,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6,ok,no_info,1440
W,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,ok,no_info,1441
W,6,6,8,8,4,11,8,5,2,6,9,8,8,9,0,8,ok,no_info,1442
M,5,7,7,5,4,11,6,3,5,9,2,6,8,6,2,9,ok,no_info,1443
W,4,7,6,5,5,7,11,1,2,7,8,8,6,12,1,8,ok,no_info,1444
N,2,1,3,2,2,7,8,5,5,7,7,6,5,9,1,5,ok,no_info,1445
N,4,8,6,6,5,6,7,7,6,7,5,7,3,7,3,8,ok,no_info,1446
M,3,6,4,4,4,8,5,10,0,6,8,8,6,5,0,8,ok,no_info,1447
M,2,1,2,1,1,7,7,10,0,7,8,8,6,6,0,8,ok,no_info,1448
W,3,4,4,3,3,7,11,2,2,7,9,8,6,11,1,8,ok,no_info,1449
W,4,6,6,4,8,9,7,5,2,7,6,8,9,11,2,7,ok,no_info,1450
M,7,9,9,6,8,8,7,2,5,9,6,8,8,6,2,8,ok,no_info,1451
W,2,3,4,2,2,9,11,3,2,5,9,7,6,10,0,8,ok,no_info,1452
N,4,5,6,4,5,8,8,5,4,8,6,7,6,9,6,3,ok,no_info,1453
M,5,5,6,4,4,8,6,6,5,6,7,7,10,6,4,6,ok,no_info,1454
W,9,12,8,6,4,1,8,4,2,11,12,9,7,10,0,7,ok,no_info,1455
N,7,11,6,6,3,9,11,5,4,4,6,10,6,10,2,6,ok,no_info,1456
N,6,10,9,8,4,8,8,3,5,10,4,6,6,9,1,6,ok,no_info,1457
M,4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8,ok,no_info,1458
M,4,6,4,4,2,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,1459
M,7,9,9,6,8,6,7,2,4,9,8,9,8,6,2,8,ok,no_info,1460
N,6,11,8,8,5,7,8,2,5,10,6,7,5,8,1,7,ok,no_info,1461
N,8,15,10,8,5,6,8,2,4,13,8,9,6,8,0,7,ok,no_info,1462
M,2,3,4,2,2,7,6,3,4,9,7,8,6,5,1,8,ok,no_info,1463
M,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,ok,no_info,1464
W,9,12,9,7,6,8,8,4,4,6,9,6,11,8,3,6,ok,no_info,1465
W,4,4,6,3,3,9,11,3,2,5,9,7,7,11,1,8,ok,no_info,1466
M,3,1,4,2,3,8,6,6,4,6,7,8,7,5,2,8,ok,no_info,1467
N,3,2,4,4,3,7,8,5,5,7,7,6,5,9,2,5,ok,no_info,1468
N,5,8,7,6,4,10,8,2,5,10,2,5,5,9,1,7,ok,no_info,1469
W,3,4,4,3,2,3,11,2,2,10,10,8,5,10,1,8,ok,no_info,1470
N,5,9,7,6,5,8,8,6,6,6,6,4,8,10,5,6,ok,no_info,1471
W,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,ok,no_info,1472
W,5,9,7,6,5,11,11,3,2,5,9,7,9,12,2,7,ok,no_info,1473
N,5,8,7,6,5,8,9,6,5,7,6,5,7,8,3,8,ok,no_info,1474
W,4,8,6,6,4,5,8,5,1,8,10,8,6,11,0,8,ok,no_info,1475
M,5,2,6,4,4,8,6,6,4,7,7,8,8,6,2,7,ok,no_info,1476
M,4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,1477
N,5,8,8,6,4,7,8,3,5,10,6,7,5,8,1,7,ok,no_info,1478
W,4,5,6,7,4,8,8,4,2,7,8,8,9,9,0,8,ok,no_info,1479
M,7,11,9,8,9,9,7,2,4,9,6,7,8,6,2,8,ok,no_info,1480
M,4,8,4,6,3,7,7,12,1,7,9,8,8,6,0,8,ok,no_info,1481
W,5,5,7,8,4,7,8,5,2,7,8,8,9,9,0,8,ok,no_info,1482
M,5,5,5,7,4,8,7,12,2,7,9,8,8,6,0,8,ok,no_info,1483
M,6,9,7,4,4,7,3,3,2,8,4,10,7,3,1,9,ok,no_info,1484
W,7,10,7,5,4,5,8,1,3,8,10,8,9,11,2,6,ok,no_info,1485
M,10,12,10,7,5,11,12,6,4,4,7,9,8,12,2,7,ok,no_info,1486
W,5,7,5,5,4,6,10,5,2,9,6,6,6,12,2,5,ok,no_info,1487
M,5,10,7,5,4,12,3,5,2,11,1,10,7,2,1,8,ok,no_info,1488
M,4,7,6,5,8,11,7,3,4,8,4,7,5,5,2,6,ok,no_info,1489
W,8,9,11,8,12,7,8,5,6,7,6,8,10,7,9,6,ok,no_info,1490
W,5,8,7,6,5,8,8,4,1,7,9,8,7,11,0,8,ok,no_info,1491
N,5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7,ok,no_info,1492
M,5,10,8,8,7,8,6,6,5,6,8,8,8,6,2,7,ok,no_info,1493
M,5,6,8,4,4,7,6,3,5,9,7,8,7,5,2,8,ok,no_info,1494
N,4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8,ok,no_info,1495
M,7,8,10,6,6,9,6,2,5,9,6,8,8,6,2,8,ok,no_info,1496
N,4,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1497
M,3,1,4,3,3,8,6,6,4,6,7,8,7,5,2,7,ok,no_info,1498
W,7,7,7,5,4,2,10,3,3,11,11,8,7,10,2,6,ok,no_info,1499
N,6,10,5,6,3,7,9,4,5,4,5,10,5,10,2,7,ok,no_info,1500
N,3,5,5,3,2,5,9,3,4,10,8,8,5,8,0,7,ok,no_info,1501
N,6,9,8,8,9,7,8,4,4,7,5,7,7,9,6,7,ok,no_info,1502
N,3,7,3,5,3,8,8,12,1,6,6,8,5,9,0,8,ok,no_info,1503
W,7,8,7,6,7,4,10,2,3,9,8,8,7,12,2,6,ok,no_info,1504
W,7,10,7,7,6,4,10,2,3,9,9,8,7,11,2,6,ok,no_info,1505
M,5,11,8,8,11,10,7,3,4,8,4,7,12,6,7,4,ok,no_info,1506
W,7,7,10,6,10,8,7,5,5,7,5,8,10,9,8,7,ok,no_info,1507
N,5,7,7,5,6,6,8,3,4,8,7,9,6,9,5,5,ok,no_info,1508
N,4,6,7,4,3,9,9,2,5,11,3,5,6,9,2,7,ok,no_info,1509
N,2,0,2,1,1,7,7,12,1,5,6,8,5,8,0,8,ok,no_info,1510
M,3,6,5,4,5,7,7,6,4,7,5,8,5,9,6,8,ok,no_info,1511
M,5,9,7,6,7,7,7,2,4,9,8,9,7,6,2,8,ok,no_info,1512
M,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8,ok,no_info,1513
W,5,10,7,8,8,7,9,6,4,8,8,7,10,9,4,10,ok,no_info,1514
W,7,7,7,5,5,4,11,3,3,9,9,7,7,11,2,6,ok,no_info,1515
M,6,10,9,7,7,10,6,2,5,9,3,6,9,8,2,9,ok,no_info,1516
N,3,7,5,5,4,7,9,6,4,7,6,7,6,8,3,8,ok,no_info,1517
N,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1518
N,3,8,4,6,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1519
W,5,10,7,8,7,6,11,2,2,7,8,9,7,12,1,8,ok,no_info,1520
W,6,5,8,8,4,5,8,5,2,7,8,8,9,9,0,8,ok,no_info,1521
N,5,10,6,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1522
M,5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,9,ok,no_info,1523
M,5,6,8,5,8,9,8,5,4,7,6,7,11,9,7,5,ok,no_info,1524
W,4,7,6,5,3,7,8,4,1,7,8,8,8,9,0,8,ok,no_info,1525
W,5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8,ok,no_info,1526
W,6,8,9,7,11,9,6,5,5,8,6,8,11,12,8,6,ok,no_info,1527
W,4,5,6,8,4,7,7,4,2,7,8,8,9,9,0,8,ok,no_info,1528
N,9,13,8,7,4,6,10,4,5,4,5,10,6,10,2,7,ok,no_info,1529
W,5,11,8,8,8,7,11,2,2,6,8,8,7,12,1,8,ok,no_info,1530
N,3,4,4,7,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1531
W,4,7,6,5,5,10,11,2,2,5,9,8,6,12,1,8,ok,no_info,1532
M,2,3,4,2,2,6,6,4,3,9,9,10,5,6,1,7,ok,no_info,1533
W,6,7,6,5,4,3,11,2,2,9,9,8,6,11,1,7,ok,no_info,1534
N,4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,ok,no_info,1535
N,5,11,8,8,6,7,9,6,5,6,6,7,6,9,1,7,ok,no_info,1536
N,5,10,6,7,5,7,9,6,4,6,6,6,6,9,2,7,ok,no_info,1537
W,9,10,9,8,9,6,10,3,3,8,7,6,11,11,4,5,ok,no_info,1538
W,13,13,12,7,5,1,9,5,3,12,13,9,8,9,0,7,ok,no_info,1539
N,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1540
N,5,9,7,7,4,5,9,3,4,10,8,8,5,8,1,7,ok,no_info,1541
M,3,3,4,2,2,7,6,6,4,6,7,8,6,5,2,8,ok,no_info,1542
W,8,9,10,8,13,6,8,6,5,6,6,8,10,10,9,9,ok,no_info,1543
M,4,2,5,4,4,9,6,6,4,6,7,6,8,6,2,6,ok,no_info,1544
M,2,3,4,2,3,7,6,3,4,9,7,8,6,5,1,8,ok,no_info,1545
N,3,4,5,3,2,9,8,3,5,10,3,5,4,9,1,7,ok,no_info,1546
W,7,8,7,6,4,2,10,3,4,11,11,9,7,10,1,7,ok,no_info,1547
W,4,9,6,6,6,11,10,2,3,5,9,7,7,10,1,8,ok,no_info,1548
N,4,5,5,7,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1549
M,5,9,5,6,6,7,6,10,1,7,8,8,8,4,0,8,ok,no_info,1550
M,3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7,ok,no_info,1551
M,4,7,7,5,5,4,8,3,4,10,10,10,5,9,2,6,ok,no_info,1552
M,3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,ok,no_info,1553
W,7,11,8,6,5,4,7,2,3,8,10,8,10,10,2,5,ok,no_info,1554
W,6,5,7,4,4,4,11,2,2,9,9,8,7,11,1,6,ok,no_info,1555
N,4,7,6,5,5,6,8,3,4,8,7,7,5,9,5,3,ok,no_info,1556
M,3,6,6,4,6,9,4,2,2,8,4,8,8,6,2,7,ok,no_info,1557
N,1,0,1,1,0,7,7,9,0,6,6,8,4,8,0,8,ok,no_info,1558
W,4,11,6,8,4,11,8,5,2,6,9,8,8,10,0,8,ok,no_info,1559
W,4,8,6,6,6,8,10,2,3,6,8,8,7,11,1,8,ok,no_info,1560
N,6,10,8,8,6,7,8,6,6,6,6,4,9,10,5,6,ok,no_info,1561
W,6,8,6,6,7,7,10,4,3,9,6,6,8,10,4,5,ok,no_info,1562
W,5,11,8,8,8,4,12,2,2,8,9,9,7,13,2,8,ok,no_info,1563
M,3,4,4,3,3,7,6,6,4,6,7,9,6,5,2,8,ok,no_info,1564
W,6,11,9,8,8,7,9,5,1,7,9,8,9,10,1,7,ok,no_info,1565
N,6,8,9,6,4,8,8,2,6,10,5,6,6,9,1,7,ok,no_info,1566
W,7,9,7,5,3,3,9,3,2,8,11,9,10,11,0,7,ok,no_info,1567
W,7,11,10,8,15,10,8,5,3,7,7,8,13,10,4,6,ok,no_info,1568
N,3,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1569
N,6,11,9,8,6,11,8,2,5,10,2,4,7,10,2,8,ok,no_info,1570
M,7,9,10,6,6,10,5,2,6,9,4,7,8,6,2,8,ok,no_info,1571
M,6,5,7,8,4,8,7,13,2,6,9,8,9,6,0,8,ok,no_info,1572
W,5,4,6,3,3,4,11,3,2,9,9,7,7,11,1,6,ok,no_info,1573
W,7,7,7,5,6,5,10,3,3,9,7,7,8,10,3,5,ok,no_info,1574
W,8,10,8,8,8,6,11,3,3,9,7,7,10,12,4,5,ok,no_info,1575
W,10,15,11,8,7,7,8,2,4,6,9,6,11,9,3,5,ok,no_info,1576
M,4,9,6,6,7,7,8,6,4,7,6,8,6,9,7,6,ok,no_info,1577
W,8,9,8,6,6,2,12,2,2,10,10,8,7,11,1,7,ok,no_info,1578
N,2,4,4,3,2,7,8,3,4,10,6,7,5,9,0,7,ok,no_info,1579
W,7,11,10,8,4,9,7,5,2,6,8,8,9,9,0,8,ok,no_info,1580
W,5,8,5,6,5,5,10,3,3,9,7,7,7,11,2,5,ok,no_info,1581
M,4,8,6,6,7,7,8,6,4,6,6,8,6,9,7,10,ok,no_info,1582
W,4,6,5,4,4,7,6,7,2,7,7,8,6,8,5,10,ok,no_info,1583
M,7,13,8,8,5,6,3,3,2,8,4,10,7,2,2,8,ok,no_info,1584
M,6,10,7,5,4,9,3,2,2,9,4,9,8,2,2,9,ok,no_info,1585
M,3,3,4,2,2,9,6,6,4,6,7,6,6,5,2,6,ok,no_info,1586
M,5,6,8,4,5,9,6,3,5,9,5,7,8,6,2,8,ok,no_info,1587
M,5,8,6,6,5,8,5,11,0,7,9,8,9,6,2,7,ok,no_info,1588
W,4,9,7,6,5,8,10,2,3,6,9,8,7,11,1,8,ok,no_info,1589
W,5,9,6,4,3,5,8,2,3,7,9,8,9,11,2,6,ok,no_info,1590
N,2,1,3,2,1,7,7,13,1,5,6,8,5,8,0,8,ok,no_info,1591
W,3,1,4,3,3,10,11,3,2,5,9,7,6,11,0,8,ok,no_info,1592
M,3,3,5,2,2,8,6,2,4,9,6,8,7,6,2,8,ok,no_info,1593
N,4,4,4,6,2,7,7,14,2,4,6,8,6,8,0,8,ok,no_info,1594
W,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8,ok,no_info,1595
W,4,3,5,2,3,4,11,3,2,9,9,7,6,11,1,7,ok,no_info,1596
W,5,7,5,5,4,3,11,2,2,10,9,7,5,11,1,7,ok,no_info,1597
N,9,13,7,7,3,5,9,4,6,3,4,11,6,10,2,7,ok,no_info,1598
M,7,12,8,7,4,12,2,4,3,12,1,8,6,3,1,9,ok,no_info,1599
W,4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7,ok,no_info,1600
